0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:35 +0800] "GET /images/src/hide_parents.png HTTP/1.1" 200 1305
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:35 +0800] "GET /images/src/zoom.png HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:35 +0800] "GET /images/src/query_scenario.png HTTP/1.1" 200 437
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:35 +0800] "GET /images/src/button_pdf.png HTTP/1.1" 200 591
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:35 +0800] "GET /js/saiku/plugins/Statistics/sigma.png HTTP/1.1" 200 470
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:35 +0800] "GET /images/src/switch_to_mdx.png HTTP/1.1" 200 744
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:35 +0800] "GET /js/saiku/plugins/Fullscreen/fullscreen.png HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:35 +0800] "GET /images/src/export_drillthrough.png HTTP/1.1" 200 596
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:35 +0800] "GET /images/src/table_across.png HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:35 +0800] "GET /images/src/arrow_refresh.png HTTP/1.1" 200 685
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:41 +0800] "POST /saiku/rest/saiku/api/query/12CCDFF9-510E-213E-A543-8C9AC1585643 HTTP/1.1" 200 1163
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:41 +0800] "GET /images/src/context_down.png HTTP/1.1" 200 150
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:43 +0800] "GET /images/src/cancel3.png HTTP/1.1" 200 3742
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:46 +0800] "GET /images/src/bullet_green.png HTTP/1.1" 200 295
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:46 +0800] "GET /images/src/saiku_32x32.png HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:49 +0800] "POST /saiku/rest/saiku/api/query/execute HTTP/1.1" 200 135058
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:52 +0800] "GET /saiku/rest/saiku/api/repository?type=saiku&_=1545968690802 HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:45:59 +0800] "GET /saiku/rest/saiku/api/repository?type=saiku&_=1545968690803 HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:46:12 +0800] "GET /saiku/rest/saiku/api/repository?type=saiku&_=1545968690804 HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:46:12 +0800] "POST /saiku/rest/saiku/api/repository/resource HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:46:15 +0800] "GET /saiku/rest/saiku/api/repository?type=saiku&_=1545968690805 HTTP/1.1" 200 3753
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:46:15 +0800] "GET /images/src/saiku_16.png HTTP/1.1" 200 1527
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:46:23 +0800] "GET /saiku/rest/saiku/api/repository?type=saiku&_=1545968690806 HTTP/1.1" 200 3753
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:46:29 +0800] "GET /saiku/rest/saiku/api/repository?type=saiku&_=1545968690807 HTTP/1.1" 200 3753
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:46:30 +0800] "POST /saiku/rest/saiku/api/repository/resource HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:46:32 +0800] "GET /saiku/rest/saiku/api/repository?type=saiku&_=1545968690808 HTTP/1.1" 200 3945
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:46:35 +0800] "GET /css/jquery/images/ui-bg_glass_75_dadada_1x400.png HTTP/1.1" 200 111
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /embed/embed.html HTTP/1.1" 200 3203
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /js/saiku/plugins/CCC_Chart/def.js HTTP/1.1" 200 49597
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /js/saiku/plugins/CCC_Chart/protovis.js HTTP/1.1" 200 330775
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /js/saiku/plugins/CCC_Chart/protovis-msie.js HTTP/1.1" 200 48049
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /embed/saiku.css HTTP/1.1" 200 8503
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /js/saiku/plugins/CCC_Chart/pvc.js HTTP/1.1" 200 399168
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /js/saiku/plugins/CCC_Chart/cdo.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /js/saiku/plugins/CCC_Chart/tipsy.css HTTP/1.1" 200 3509
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /js/saiku/plugins/CCC_Chart/jquery.tipsy.js HTTP/1.1" 200 10322
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /js/saiku/plugins/CCC_Chart/tipsy.js HTTP/1.1" 200 16213
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /saiku/rest/saiku/embed/export/saiku/json?formatter=flattened&file=Examples%2FHeatgrid.saiku&_=1545968820325 HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /saiku/rest/saiku/embed/export/saiku/json?paramfamily=testparameter&formatter=flattened&file=Examples%2Fpie.saiku&_=1545968820324 HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:00 +0800] "GET /embed/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:09 +0800] "GET /embed/embed.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:09 +0800] "GET /js/jquery/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:09 +0800] "GET /js/jquery/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:09 +0800] "GET /js/backbone/underscore.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:09 +0800] "GET /js/backbone/json2.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:09 +0800] "GET /js/backbone/backbone.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /js/saiku/plugins/CCC_Chart/def.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /js/saiku/plugins/CCC_Chart/protovis-msie.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /js/saiku/plugins/CCC_Chart/protovis.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /js/saiku/plugins/CCC_Chart/cdo.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /js/saiku/plugins/CCC_Chart/pvc.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /js/saiku/plugins/CCC_Chart/jquery.tipsy.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /js/saiku/plugins/CCC_Chart/tipsy.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /js/saiku/plugins/CCC_Chart/tipsy.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /embed/saiku.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /js/saiku/embed/SaikuEmbed.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /js/saiku/render/SaikuChartRenderer.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /js/saiku/render/SaikuTableRenderer.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:10 +0800] "GET /js/saiku/render/SaikuRenderer.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:47:11 +0800] "GET /js/jquery/jquery-1.10.2.min.map HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:48:52 +0800] "GET /js/backbone/underscore-min.map HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:48:52 +0800] "GET /js/saiku/plugins/CCC_Chart/cdo.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:48:53 +0800] "GET /saiku/rest/saiku/embed/export/saiku/json?paramfamily=testparameter&formatter=flattened&file=Examples%2Fpie.saiku&_=1545968932246 HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:48:53 +0800] "GET /saiku/rest/saiku/embed/export/saiku/json?formatter=flattened&file=Examples%2FHeatgrid.saiku&_=1545968932247 HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:27 +0800] "GET /embed/embed.html HTTP/1.1" 200 3955
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/jquery/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/protovis-msie.js HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/tipsy.js HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/tipsy.css HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/protovis.js HTTP/1.1" 404 1041
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/def.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/cdo.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/pvc.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/jquery/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/backbone/underscore.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/backbone/json2.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/jquery.tipsy.js HTTP/1.1" 404 1049
